date,from_code ,to_code,sku,qty,unit_cost,unit_price,extended_cost,extended_retail,dataset
1/1/2019,YYC-WH,YYC-SE,BK1087,8,10.15,22.3,81.2,178.4,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1088,27,13.45,30.7,363.15,828.9,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1088,11,13.45,30.7,147.95,337.7,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1088,5,13.45,30.7,67.25,153.5,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1089,16,6.55,15.46,104.8,247.36,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1089,14,6.55,15.46,91.7,216.44,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1089,15,6.55,15.46,98.25,231.9,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1090,3,16.46,31.93,49.38,95.79,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1090,7,16.46,31.93,115.22,223.51,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1090,2,16.46,31.93,32.92,63.86,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1091,21,17.68,33.9,371.28,711.9,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1091,11,17.68,33.9,194.48,372.9,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1091,6,17.68,33.9,106.08,203.4,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1092,7,17.63,33.02,123.41,231.14,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1092,8,17.63,33.02,141.04,264.16,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1092,3,17.63,33.02,52.89,99.06,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1093,10,15,33.68,150,336.8,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1093,10,15,33.68,150,336.8,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1093,3,15,33.68,45,101.04,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1094,11,7.56,17.35,83.16,190.85,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1094,5,7.56,17.35,37.8,86.75,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1094,8,7.56,17.35,60.48,138.8,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1095,19,15.1,27.51,286.9,522.69,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1095,11,15.1,27.51,166.1,302.61,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1095,10,15.1,27.51,151,275.1,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1096,9,6.3,15.47,56.7,139.23,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1096,1,6.3,15.47,6.3,15.47,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1096,7,6.3,15.47,44.1,108.29,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1097,8,6.27,11.51,50.16,92.08,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1097,5,6.27,11.51,31.35,57.55,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1097,4,6.27,11.51,25.08,46.04,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1098,9,9.88,21.53,88.92,193.77,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1098,10,9.88,21.53,98.8,215.3,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1098,9,9.88,21.53,88.92,193.77,bookstore_inventory
1/1/2019,YYC-WH,YYC-DT,BK1099,30,11.86,27.23,355.8,816.9,bookstore_inventory
1/1/2019,YYC-WH,YYC-NW,BK1099,14,11.86,27.23,166.04,381.22,bookstore_inventory
1/1/2019,YYC-WH,YYC-SE,BK1099,8,11.86,27.23,94.88,217.84,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1000,11,8.09,18.92,88.99,208.12,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1000,9,8.09,18.92,72.81,170.28,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1000,3,8.09,18.92,24.27,56.76,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1001,18,10.75,24.49,193.5,440.82,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1001,11,10.75,24.49,118.25,269.39,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1001,13,10.75,24.49,139.75,318.37,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1002,25,15.1,31.89,377.5,797.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1002,10,15.1,31.89,151,318.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1002,15,15.1,31.89,226.5,478.35,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1003,7,14.35,28.58,100.45,200.06,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1003,8,14.35,28.58,114.8,228.64,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1003,5,14.35,28.58,71.75,142.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1004,19,7.85,19.61,149.15,372.59,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1004,9,7.85,19.61,70.65,176.49,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1004,8,7.85,19.61,62.8,156.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1005,21,15.79,33.13,331.59,695.73,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1005,16,15.79,33.13,252.64,530.08,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1005,7,15.79,33.13,110.53,231.91,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1006,15,8.69,18.39,130.35,275.85,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1006,6,8.69,18.39,52.14,110.34,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1006,7,8.69,18.39,60.83,128.73,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1007,19,8.69,16.64,165.11,316.16,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1007,15,8.69,16.64,130.35,249.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1007,5,8.69,16.64,43.45,83.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1008,9,12.44,29.31,111.96,263.79,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1008,9,12.44,29.31,111.96,263.79,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1008,4,12.44,29.31,49.76,117.24,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1009,15,13.12,29.99,196.8,449.85,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1009,5,13.12,29.99,65.6,149.95,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1009,4,13.12,29.99,52.48,119.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1010,11,12.96,25.33,142.56,278.63,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1010,7,12.96,25.33,90.72,177.31,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1010,7,12.96,25.33,90.72,177.31,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1011,7,7.1,13.19,49.7,92.33,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1011,2,7.1,13.19,14.2,26.38,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1011,6,7.1,13.19,42.6,79.14,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1012,20,16.53,37.63,330.6,752.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1012,12,16.53,37.63,198.36,451.56,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1012,6,16.53,37.63,99.18,225.78,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1013,20,9.19,20.75,183.8,415,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1013,10,9.19,20.75,91.9,207.5,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1013,5,9.19,20.75,45.95,103.75,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1014,16,7.55,15.03,120.8,240.48,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1014,5,7.55,15.03,37.75,75.15,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1014,8,7.55,15.03,60.4,120.24,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1015,25,16.66,41.08,416.5,1027,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1015,11,16.66,41.08,183.26,451.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1015,13,16.66,41.08,216.58,534.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1016,12,17.47,33.29,209.64,399.48,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1016,11,17.47,33.29,192.17,366.19,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1016,6,17.47,33.29,104.82,199.74,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1017,16,16.35,34.38,261.6,550.08,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1017,10,16.35,34.38,163.5,343.8,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1017,6,16.35,34.38,98.1,206.28,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1018,18,15.71,38.65,282.78,695.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1018,12,15.71,38.65,188.52,463.8,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1018,5,15.71,38.65,78.55,193.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1019,20,13.86,29.02,277.2,580.4,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1019,6,13.86,29.02,83.16,174.12,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1019,11,13.86,29.02,152.46,319.22,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1020,32,12.61,28.33,403.52,906.56,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1020,20,12.61,28.33,252.2,566.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1020,12,12.61,28.33,151.32,339.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1021,14,7.04,14.63,98.56,204.82,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1021,10,7.04,14.63,70.4,146.3,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1021,7,7.04,14.63,49.28,102.41,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1022,9,10.9,21.71,98.1,195.39,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1022,16,10.9,21.71,174.4,347.36,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1022,5,10.9,21.71,54.5,108.55,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1023,8,10.47,26.06,83.76,208.48,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1023,5,10.47,26.06,52.35,130.3,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1023,10,10.47,26.06,104.7,260.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1024,18,9.12,19.03,164.16,342.54,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1024,14,9.12,19.03,127.68,266.42,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1024,9,9.12,19.03,82.08,171.27,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1025,16,14.68,35.61,234.88,569.76,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1025,11,14.68,35.61,161.48,391.71,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1025,8,14.68,35.61,117.44,284.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1026,15,11.95,23.43,179.25,351.45,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1026,12,11.95,23.43,143.4,281.16,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1026,11,11.95,23.43,131.45,257.73,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1027,12,6.97,13.59,83.64,163.08,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1027,9,6.97,13.59,62.73,122.31,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1027,4,6.97,13.59,27.88,54.36,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1028,18,8.64,15.74,155.52,283.32,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1028,7,8.64,15.74,60.48,110.18,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1028,1,8.64,15.74,8.64,15.74,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1029,17,14.2,32.04,241.4,544.68,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1029,5,14.2,32.04,71,160.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1029,12,14.2,32.04,170.4,384.48,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1030,10,6.91,14.22,69.1,142.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1030,11,6.91,14.22,76.01,156.42,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1030,7,6.91,14.22,48.37,99.54,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1031,10,16.21,38.99,162.1,389.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1031,10,16.21,38.99,162.1,389.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1031,10,16.21,38.99,162.1,389.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1032,24,11.94,25.45,286.56,610.8,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1032,5,11.94,25.45,59.7,127.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1032,6,11.94,25.45,71.64,152.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1033,12,11.77,29.16,141.24,349.92,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1033,9,11.77,29.16,105.93,262.44,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1033,5,11.77,29.16,58.85,145.8,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1034,18,13.11,25.3,235.98,455.4,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1034,15,13.11,25.3,196.65,379.5,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1034,8,13.11,25.3,104.88,202.4,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1035,33,15.9,38.29,524.7,1263.57,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1035,16,15.9,38.29,254.4,612.64,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1035,13,15.9,38.29,206.7,497.77,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1036,12,10.17,23.83,122.04,285.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1036,7,10.17,23.83,71.19,166.81,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1036,10,10.17,23.83,101.7,238.3,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1037,11,14.14,33.08,155.54,363.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1037,4,14.14,33.08,56.56,132.32,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1037,6,14.14,33.08,84.84,198.48,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1038,15,12.79,30.59,191.85,458.85,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1038,15,12.79,30.59,191.85,458.85,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1038,4,12.79,30.59,51.16,122.36,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1039,13,9.2,21.46,119.6,278.98,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1039,9,9.2,21.46,82.8,193.14,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1039,11,9.2,21.46,101.2,236.06,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1040,14,16.54,37.02,231.56,518.28,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1040,17,16.54,37.02,281.18,629.34,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1040,5,16.54,37.02,82.7,185.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1041,8,15.57,29.46,124.56,235.68,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1041,4,15.57,29.46,62.28,117.84,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1041,9,15.57,29.46,140.13,265.14,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1042,11,13.9,25.34,152.9,278.74,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1042,7,13.9,25.34,97.3,177.38,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1042,5,13.9,25.34,69.5,126.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1043,18,16.21,39.63,291.78,713.34,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1043,11,16.21,39.63,178.31,435.93,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1043,5,16.21,39.63,81.05,198.15,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1044,8,16.41,36.62,131.28,292.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1044,5,16.41,36.62,82.05,183.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1044,7,16.41,36.62,114.87,256.34,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1045,15,14.5,34.18,217.5,512.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1045,11,14.5,34.18,159.5,375.98,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1045,8,14.5,34.18,116,273.44,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1046,13,16.04,34.28,208.52,445.64,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1046,4,16.04,34.28,64.16,137.12,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1046,7,16.04,34.28,112.28,239.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1047,5,14.37,27.05,71.85,135.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1047,1,14.37,27.05,14.37,27.05,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1047,1,14.37,27.05,14.37,27.05,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1048,21,14.16,26.73,297.36,561.33,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1048,16,14.16,26.73,226.56,427.68,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1048,11,14.16,26.73,155.76,294.03,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1049,12,13.42,30.6,161.04,367.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1049,7,13.42,30.6,93.94,214.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1049,2,13.42,30.6,26.84,61.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1050,16,15.03,31.58,240.48,505.28,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1050,9,15.03,31.58,135.27,284.22,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1050,9,15.03,31.58,135.27,284.22,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1051,25,7.9,15.33,197.5,383.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1051,11,7.9,15.33,86.9,168.63,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1051,10,7.9,15.33,79,153.3,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1052,12,16.57,35.53,198.84,426.36,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1052,10,16.57,35.53,165.7,355.3,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1052,5,16.57,35.53,82.85,177.65,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1053,19,16.46,30.37,312.74,577.03,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1053,10,16.46,30.37,164.6,303.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1053,8,16.46,30.37,131.68,242.96,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1054,11,6.35,14.02,69.85,154.22,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1054,10,6.35,14.02,63.5,140.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1054,11,6.35,14.02,69.85,154.22,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1055,12,15.91,31.63,190.92,379.56,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1055,17,15.91,31.63,270.47,537.71,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1055,7,15.91,31.63,111.37,221.41,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1056,10,7.55,17.81,75.5,178.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1056,9,7.55,17.81,67.95,160.29,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1056,6,7.55,17.81,45.3,106.86,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1057,25,10.02,20.21,250.5,505.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1057,13,10.02,20.21,130.26,262.73,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1057,12,10.02,20.21,120.24,242.52,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1058,10,14.92,31.61,149.2,316.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1058,9,14.92,31.61,134.28,284.49,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1058,10,14.92,31.61,149.2,316.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1059,15,7.93,14.34,118.95,215.1,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1059,9,7.93,14.34,71.37,129.06,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1059,5,7.93,14.34,39.65,71.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1060,18,15.82,29.28,284.76,527.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1060,15,15.82,29.28,237.3,439.2,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1060,9,15.82,29.28,142.38,263.52,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1061,18,15.99,33.18,287.82,597.24,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1061,17,15.99,33.18,271.83,564.06,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1061,15,15.99,33.18,239.85,497.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1062,19,12.09,25.82,229.71,490.58,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1062,17,12.09,25.82,205.53,438.94,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1062,6,12.09,25.82,72.54,154.92,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1063,29,6.08,13.5,176.32,391.5,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1063,9,6.08,13.5,54.72,121.5,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1063,11,6.08,13.5,66.88,148.5,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1064,26,9.44,18.92,245.44,491.92,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1064,12,9.44,18.92,113.28,227.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1064,14,9.44,18.92,132.16,264.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1065,27,13.4,30.64,361.8,827.28,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1065,19,13.4,30.64,254.6,582.16,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1065,10,13.4,30.64,134,306.4,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1066,16,17.77,42.69,284.32,683.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1066,14,17.77,42.69,248.78,597.66,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1066,11,17.77,42.69,195.47,469.59,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1067,14,13.58,31.86,190.12,446.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1067,10,13.58,31.86,135.8,318.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1067,8,13.58,31.86,108.64,254.88,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1068,17,9.12,16.67,155.04,283.39,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1068,17,9.12,16.67,155.04,283.39,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1068,8,9.12,16.67,72.96,133.36,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1069,14,13.61,29.08,190.54,407.12,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1069,9,13.61,29.08,122.49,261.72,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1069,13,13.61,29.08,176.93,378.04,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1070,11,12.48,23.38,137.28,257.18,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1070,3,12.48,23.38,37.44,70.14,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1070,5,12.48,23.38,62.4,116.9,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1071,24,15.36,30.25,368.64,726,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1071,9,15.36,30.25,138.24,272.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1071,13,15.36,30.25,199.68,393.25,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1072,20,7.28,18.13,145.6,362.6,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1072,11,7.28,18.13,80.08,199.43,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1072,14,7.28,18.13,101.92,253.82,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1073,13,15.13,28.74,196.69,373.62,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1073,5,15.13,28.74,75.65,143.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1073,7,15.13,28.74,105.91,201.18,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1074,10,12.5,26.87,125,268.7,bookstore_inventory
2/1/2019,YYC-WH,YYC-NW,BK1074,3,12.5,26.87,37.5,80.61,bookstore_inventory
2/1/2019,YYC-WH,YYC-SE,BK1074,9,12.5,26.87,112.5,241.83,bookstore_inventory
2/1/2019,YYC-WH,YYC-DT,BK1075,23,17.56,39.21,403.88,901.83,bookstore_inventory
